run_id,condition,success,exp_stage,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,hitId,workerId,assignmentId,a,tp_a,b,tp_b,c,tp_c,conditionmyown,cen_signal_contrast_stim,view_history,rt,response,stimulus,correct_response,correct_response_in_clockwise_or_counterclockwise,correct,slider_start,ctx_signal_contrast,cen_angle_in_degree,cen_signal_contrast_catchStim,confidence,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
15,2,"""",test_procedure,stim_test,canvas-button-response,196,492124,0.0-11.0-0.2-1.51,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1242,0,stim2,0,Counter-clockwise,true,"""",0.01,120,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,197,494700,0.0-11.0-0.2-2.51,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2570,28,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",28,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,198,495204,0.0-11.0-0.2-0.52,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,199,496526,0.0-11.0-0.2-1.52,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1252,0,catchStim8,0,Counter-clockwise,true,"""",0.3,120,0.001,"""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,200,499084,0.0-11.0-0.2-2.52,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2552,45,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",45,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,201,499590,0.0-11.0-0.2-0.53,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,202,501356,0.0-11.0-0.2-1.53,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1700,1,stim3,1,Clockwise,true,"""",0.3,60,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,203,505044,0.0-11.0-0.2-2.53,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",3684,85,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",85,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,204,505584,0.0-11.0-0.2-0.54,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,205,507212,0.0-11.0-0.2-1.54,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1562,1,stim1,1,Clockwise,true,"""",0.01,60,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,206,510324,0.0-11.0-0.2-2.54,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",3108,93,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",93,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,207,510828,0.0-11.0-0.2-0.55,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,208,512364,0.0-11.0-0.2-1.55,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1470,0,catchStim3,1,Clockwise,false,"""",0.01,60,0.001,"""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,209,515140,0.0-11.0-0.2-2.55,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2772,34,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",34,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,210,515644,0.0-11.0-0.2-0.56,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,211,517300,0.0-11.0-0.2-1.56,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1590,1,catchStim1,1,Clockwise,true,"""",0.01,60,0.6,"""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,212,520132,0.0-11.0-0.2-2.56,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2800,98,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",98,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,213,520636,0.0-11.0-0.2-0.57,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,214,521924,0.0-11.0-0.2-1.57,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1220,1,stim1,1,Clockwise,true,"""",0.01,60,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,215,524732,0.0-11.0-0.2-2.57,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2804,93,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",93,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,216,525236,0.0-11.0-0.2-0.58,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,217,526372,0.0-11.0-0.2-1.58,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1070,0,catchStim6,0,Counter-clockwise,true,"""",0.3,120,0.6,"""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,218,529268,0.0-11.0-0.2-2.58,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2892,100,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",100,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,219,529800,0.0-11.0-0.2-0.59,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,220,531452,0.0-11.0-0.2-1.59,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1588,1,stim3,1,Clockwise,true,"""",0.3,60,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,221,534372,0.0-11.0-0.2-2.59,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2916,91,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",91,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,222,534878,0.0-11.0-0.2-0.60,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,223,535996,0.0-11.0-0.2-1.60,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1052,1,catchStim5,1,Clockwise,true,"""",0.3,60,0.6,"""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,224,539172,0.0-11.0-0.2-2.60,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",3174,100,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",100,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,225,539674,0.0-11.0-0.2-0.61,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,226,540900,0.0-11.0-0.2-1.61,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1160,0,stim4,0,Counter-clockwise,true,"""",0.3,120,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,confidence_rating,html-slider-response,227,543324,0.0-11.0-0.2-2.61,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",2420,97,"<div id=""message-div""><p>How confident are you that your clockwise/counter-clockwise response just now was accurate? Please rate your confidence on the slider bar below.</p></div>","""","""","""",50,"""","""","""",97,"2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,fixation,html-keyboard-response,228,543906,0.0-11.0-0.2-0.62,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",null,null,"<div class = fixationbox><div class = fixation>+</div></div>","""","""","""","""","""","""","""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
15,2,"""",test_procedure,stim_test,canvas-button-response,229,545634,0.0-11.0-0.2-1.62,3PKVGQTFJQLSZOM7OKJDU84QFXXYRA,A20ASMCESA51U4,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,V9L14,V9L14,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,31LM9EDVOUTKCLW9ZF6VZLGG4H2JN3,338054,338054,2,0.04,"""",1628,0,stim1,1,Clockwise,false,"""",0.01,60,"""","""","2021-12-31 03:31:15",172.58.27.74,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Goanna/4.8 Firefox/68.0 PaleMoon/29.4.1",,Firefox,68.0,Windows,6.1,ac0f2dffeffaa78d35a552e03d03f0a8
